0.5344157368014656,0.5185185185185185,0.5175097276264592,0.5180136319376826,0.5184824902723736
0.5167432512225771,0.4980544747081712,0.4980544747081712,0.4980544747081712,0.4980544747081712
0.7741134673262207,0.728894989704873,0.728894989704873,0.728894989704873,0.728894989704873
0.4023960632403945,0.4436241610738255,0.4436241610738255,0.4436241610738255,0.4436241610738255
0.8018651753897105,0.742684766214178,0.7424607961399277,0.7425727642889459,0.742611580217129
0.8883847419038802,0.8474792597319719,0.8471548864506252,0.8473170420468321,0.84734626180148
0.9095392015169392,0.8528810297124985,0.8526758869512928,0.8527784459947076,0.8527961515333734
0.8233479702401916,0.7561121049493142,0.7557741022202354,0.7559430658022208,0.7559976158545672
0.8534264238771375,0.7815924032140248,0.7815924032140248,0.7815924032140248,0.7815924032140248
0.5907202216066482,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421
0.5827562326869806,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527
