0.3853995315526328,0.4261744966442953,0.4261744966442953,0.42617449664429524,0.4261744966442953
0.38762217918111797,0.4261744966442953,0.4261744966442953,0.42617449664429524,0.4261744966442953
0.3941948560875636,0.4348993288590604,0.4348993288590604,0.4348993288590604,0.4348993288590604
0.39112630061708936,0.42751677852348996,0.42751677852348996,0.42751677852348996,0.42751677852348996
0.3841070222062069,0.42953020134228187,0.42953020134228187,0.42953020134228187,0.42953020134228187
0.3805900635106527,0.4248322147651007,0.4248322147651007,0.42483221476510064,0.4248322147651007
0.3966301067519481,0.4365345869711216,0.436241610738255,0.436388049681101,0.43657718120805367
0.38485248412233686,0.43720617864338485,0.4369127516778524,0.4370594159113797,0.437248322147651
0.39169564434034504,0.436241610738255,0.436241610738255,0.436241610738255,0.436241610738255
0.39589410386919505,0.4375838926174497,0.4375838926174497,0.43758389261744973,0.4375838926174497
0.39637043376424486,0.43221476510067114,0.43221476510067114,0.43221476510067114,0.43221476510067114
0.4018181613440836,0.4412357286769644,0.44093959731543625,0.44108761329305135,0.4412751677852349
0.39254200261249494,0.4375838926174497,0.4375838926174497,0.43758389261744973,0.4375838926174497
0.39098283861087335,0.438255033557047,0.438255033557047,0.43825503355704704,0.438255033557047
0.39046416828070807,0.4369127516778524,0.4369127516778524,0.4369127516778524,0.4369127516778524
0.3931066168190622,0.43154362416107384,0.43154362416107384,0.43154362416107384,0.43154362416107384
0.40004301608035675,0.4425789120214909,0.44228187919463086,0.4424303457536086,0.4426174496644295
0.414699563082744,0.45234899328859063,0.45234899328859063,0.45234899328859063,0.45234899328859063
0.3837318138822576,0.4389261744966443,0.4389261744966443,0.4389261744966443,0.4389261744966443
0.38144880861222463,0.42511752854264606,0.4248322147651007,0.4249748237663646,0.42516778523489934
0.38245011485969105,0.4261744966442953,0.4261744966442953,0.42617449664429524,0.4261744966442953
0.5394820512044088,0.49416342412451364,0.49416342412451364,0.49416342412451364,0.49416342412451364
0.7508718236671567,0.726149622512011,0.726149622512011,0.726149622512011,0.726149622512011
0.7517986441805329,0.7254632807137955,0.7254632807137955,0.7254632807137955,0.7254632807137955
0.39769987838385656,0.44728005372733376,0.4469798657718121,0.4471299093655589,0.44731543624161074
0.769345924501012,0.7186369119420989,0.7186369119420989,0.718636911942099,0.7186369119420989
0.8301216012359491,0.786981493299298,0.7866802755805052,0.7868308556115613,0.78687165093136
0.8344494026364917,0.763050276641809,0.7629585087191822,0.763004389921222,0.7630186410102225
0.8083280494057388,0.753389956787364,0.753389956787364,0.7533899567873639,0.753389956787364
0.8166533504858975,0.7483192049108448,0.747991234477721,0.7481551837510046,0.7482103725346969
